customer_id,gender,age,region,tenure_months,contract_type,internet_service,monthly_gb_download,streaming_package,tech_support_calls,payment_method,monthly_charges,total_charges,late_payments,account_manager,last_login_date,credit_score,churn_label
2099,Female,28,West,10,Two year,Fiber optic,36,No,0,Mailed check,90.51,905.09,1,0,2023-12-02,790,0
2100,Male,56,South,8,Two year,No,0,Yes,1,Mailed check,47.95,383.61,0,1,2023-06-19,825,0
2101,Male,64,South,23,Two year,No,0,Yes,0,Bank transfer,42.91,986.99,1,0,2023-05-20,591,0
2102,Male,36,South,7,Month-to-month,Fiber optic,46,Yes,0,Electronic check,123.04,861.27,0,0,2023-03-05,344,0
2103,Male,32,West,18,One year,DSL,37,No,2,Bank transfer,98.82,1778.8,0,0,2023-07-08,,0
2104,Female,45,South,2,Month-to-month,DSL,18,Yes,0,Bank transfer,20,40,1,1,2023-08-12,323,0
2105,Female,41,South,5,Month-to-month,DSL,6,Yes,3,Mailed check,47.06,235.28,0,0,2023-07-24,686,0
2106,Female,26,South,11,Month-to-month,Fiber optic,39,No,1,Bank transfer,77.27,850.01,2,0,2023-08-14,734,1
2107,Male,64,East,56,Month-to-month,Fiber optic,65,No,0,Mailed check,79.71,4463.91,0,0,2023-07-17,541,0
2108,Male,50,South,10,Two year,No,0,No,2,Credit card,25.29,252.85,0,0,2023-06-23,502,0
2109,Male,79,West,22,Month-to-month,Fiber optic,63,No,3,Mailed check,104.76,2304.65,0,0,2023-04-06,536,1
2110,Female,36,South,6,One year,No,0,No,0,Bank transfer,94.76,568.54,0,0,2023-09-12,593,0
2111,Female,84,West,3,One year,Fiber optic,45,Yes,1,Electronic check,84.46,253.37,1,0,2023-12-21,647,0
2112,Male,57,North,2,One year,No,0,Yes,0,Mailed check,110.7,221.4,0,0,2023-09-12,386,0
2113,Female,64,East,8,One year,DSL,26,Yes,2,Mailed check,83.57,668.55,0,0,2023-07-08,,0
2114,Male,82,West,4,Month-to-month,No,0,Yes,1,Mailed check,83.46,333.83,0,1,2023-09-23,301,0
2115,Male,46,North,4,One year,Fiber optic,4,Yes,0,Bank transfer,116.73,466.92,1,0,2023-05-17,528,0
2116,m,67,West,29,Month-to-month,DSL,21,No,2,Bank transfer,103.04,2988.06,1,0,2023-02-12,709,0
2117,Male,30,South,1,Two year,DSL,28,Yes,0,Mailed check,44.75,44.75,1,0,2023-08-06,542,0
2118,Female,18,West,17,One year,No,0,Yes,0,Electronic check,89,1512.93,0,1,2023-02-10,767,0
2119,Male,51,East,10,Two year,DSL,11,Yes,2,Bank transfer,50.07,500.72,1,0,2023-08-09,757,1
2120,Female,65,South,15,Month-to-month,Fiber optic,33,Yes,0,Electronic check,85.12,1276.87,0,0,2023-11-05,512,0
2121,Female,65,North,17,Month-to-month,DSL,1,Yes,2,Credit card,84.3,1433.07,0,1,2023-04-03,685,0
2122,Female,66,South,8,Month-to-month,Fiber optic,81,No,0,Electronic check,28.5,227.97,0,1,2023-10-07,711,0
2123,Male,81,North,7,Month-to-month,No,0,No,2,Bank transfer,66.34,464.41,0,1,2023-05-31,814,0
2124,Male,78,North,27,Month-to-month,DSL,12,Yes,0,Mailed check,77.96,2104.86,1,1,2023-06-14,827,1
2125,Female,46,North,42,One year,Fiber optic,54,No,2,Credit card,56.91,2390.27,1,1,2023-02-22,,0
2126,Female,56,South,5,Month-to-month,No,0,Yes,1,Electronic check,79.44,397.21,0,0,2023-02-10,,1
2127,male,43,West,3,One year,Fiber optic,62,Yes,0,Mailed check,94.18,282.53,0,0,2023-06-17,401,0
2128,Male,34,North,46,Two year,No,0,No,1,Credit card,69.08,3177.78,0,1,2023-12-05,689,0
2129,Male,30,North,9,One year,Fiber optic,80,No,1,Electronic check,76.74,690.64,1,1,2023-06-01,501,0
2130,Female,43,East,17,Month-to-month,DSL,18,No,0,Mailed check,111.5,2843.325,0,0,2023-06-06,691,0
2131,Male,66,North,9,Month-to-month,Fiber optic,39,Yes,1,Credit card,84.2,757.76,0,0,2023-08-17,653,0
2132,Male,84,North,3,Month-to-month,Fiber optic,53,Yes,1,Bank transfer,76.02,228.07,0,0,2023-11-05,534,1
2133,Female,24,North,18,Month-to-month,DSL,32,Yes,0,Electronic check,41.26,742.64,0,1,2023-08-07,413,0
2134,Male,75,West,15,One year,DSL,18,No,0,Electronic check,90.13,1351.96,0,0,2023-03-27,366,0
2135,Male,66,West,5,Month-to-month,DSL,10,No,2,Credit card,79.9,399.52,0,0,2023-12-20,339,0
2136,Male,70,South,13,Two year,Fiber optic,19,Yes,1,Electronic check,108.51,1410.66,1,0,2023-08-16,,0
2137,Female,82,East,32,One year,No,0,No,2,Mailed check,71.41,2285,0,1,2023-06-29,710,0
2138,Female,79,East,18,One year,DSL,7,No,2,Electronic check,20,360,0,0,2023-08-17,594,0
2139,m,34,East,3,Month-to-month,Fiber optic,67,Yes,2,Electronic check,20,60,1,0,2023-01-22,336,0
2140,Female,60,East,16,Month-to-month,No,0,No,0,Mailed check,92.07,1473.13,0,0,2023-06-30,366,0
2141,male,42,East,25,One year,DSL,16,No,0,Mailed check,52.89,1322.35,0,0,2023-11-11,702,0
2142,Female,20,South,32,Month-to-month,Fiber optic,37,Yes,0,Bank transfer,83.1,2659.3,0,0,2023-08-11,505,1
2143,Female,46,North,20,Month-to-month,No,0,Yes,1,Mailed check,73.43,1468.54,0,0,2023-05-21,640,0
2144,Male,49,South,4,Month-to-month,No,0,Yes,2,Electronic check,64.99,259.98,0,0,2023-11-24,351,1
2145,Male,43,West,25,Month-to-month,DSL,12,No,1,Credit card,67.11,1677.73,0,0,2023-01-30,725,0
2146,Female,33,East,23,One year,DSL,20,Yes,1,,44.04,1012.88,1,0,2023-02-08,508,0
2147,Male,42,West,1,Month-to-month,DSL,17,No,2,Bank transfer,69.53,69.53,0,0,2023-12-10,813,0
2148,male,71,West,11,One year,Fiber optic,44,Yes,2,Credit card,52.47,577.12,1,1,2023-11-23,477,0
2149,Female,45,North,9,Month-to-month,Fiber optic,76,Yes,0,Bank transfer,58.83,529.49,0,0,2023-07-27,321,0
2150,Male,73,East,23,One year,Fiber optic,80,Yes,0,Electronic check,60.29,1386.68,0,0,2023-07-06,668,0
2151,Male,82,East,5,Two year,DSL,3,No,2,Mailed check,63.2,316,0,0,2023-09-20,,0
2152,Male,58,West,18,Two year,DSL,23,Yes,1,Credit card,97.67,1757.97,0,0,2023-12-14,,0
2153,Male,68,West,49,Month-to-month,Fiber optic,34,Yes,0,Electronic check,66.11,3239.21,0,0,2023-03-23,676,0
2154,Male,46,East,32,Month-to-month,Fiber optic,45,No,1,Credit card,100.71,3222.75,0,0,2023-01-16,302,0
2155,Female,36,South,51,Month-to-month,Fiber optic,56,No,2,Bank transfer,116.14,5922.92,0,0,2023-03-15,417,0
2156,Female,83,West,77,One year,Fiber optic,45,Yes,0,Electronic check,95.65,7364.92,1,0,2023-11-08,694,0
2157,Female,58,North,1,One year,DSL,22,Yes,0,Credit card,86.03,86.03,0,0,2023-12-14,565,0
2158,Male,62,West,20,One year,DSL,26,Yes,1,Electronic check,79.8,1596.1,0,1,2023-08-13,734,0
2159,Female,32,West,11,Month-to-month,DSL,22,No,1,Electronic check,95.96,1055.57,1,0,2023-01-18,526,1
2160,Male,20,South,40,One year,DSL,13,No,0,Bank transfer,72.68,2907.23,2,0,2023-03-06,675,0
2161,Male,28,East,6,Month-to-month,DSL,13,Yes,0,Bank transfer,99.54,597.22,0,0,2023-02-04,561,1
2162,Male,70,South,80,One year,DSL,5,Yes,1,Bank transfer,88.42,7073.85,0,0,2023-05-01,,0
2163,Male,63,South,20,Month-to-month,DSL,11,Yes,0,Mailed check,59.2,1184.1,0,0,2023-11-27,727,0
2164,MALE,47,South,32,One year,DSL,39,Yes,,Credit card,96.88,3100.02,0,0,2023-07-07,307,1
2165,Female,74,West,2,Month-to-month,Fiber optic,34,No,,Bank transfer,72.74,145.49,0,1,2023-07-05,340,1
2166,Male,35,West,5,Month-to-month,DSL,8,No,0,Mailed check,66.82,334.08,0,0,2023-07-16,556,1
2167,Female,68,West,29,One year,Fiber optic,56,No,1,Mailed check,55.71,1615.71,0,0,2023-10-18,401,0
2168,Male,65,North,1,Month-to-month,Fiber optic,47,Yes,0,Credit card,74.98,74.98,1,0,2023-01-17,518,1
2169,Female,83,West,34,One year,Fiber optic,46,Yes,3,Credit card,99.89,3396.39,0,0,2023-11-06,543,0
2170,Female,25,East,1,One year,No,0,No,1,Bank transfer,96.67,96.67,0,0,2023-03-20,602,0
2171,Male,39,South,22,One year,DSL,34,Yes,0,Mailed check,80.6,1773.24,1,0,2023-12-14,669,0
2172,Female,23,North,10,Month-to-month,Fiber optic,60,No,1,Credit card,87.99,879.89,0,0,2023-08-19,574,0
2173,Male,74,South,19,Month-to-month,No,0,Yes,3,Credit card,108.15,2054.87,0,1,2023-07-09,369,0
2174,Female,53,West,24,One year,No,0,Yes,1,Credit card,65.5,1572.02,1,0,2023-07-10,346,0
2175,Male,74,East,9,Month-to-month,DSL,14,Yes,1,Credit card,36.54,328.84,1,0,2023-08-16,416,0
2176,Male,66,East,3,One year,DSL,15,No,1,Mailed check,109.03,327.1,0,0,2023-02-09,816,0
2177,Female,62,South,2,Month-to-month,DSL,14,Yes,1,Electronic check,54.11,108.21,1,0,2023-10-21,553,0
2178,Female,83,East,18,Month-to-month,Fiber optic,67,Yes,0,Credit card,49.29,887.22,0,0,2023-03-12,472,0
2179,Male,62,North,15,Month-to-month,Fiber optic,43,No,1,Mailed check,20,300,0,1,2023-09-29,,0
2180,Female,37,South,28,Month-to-month,DSL,2,Yes,0,Credit card,87.14,2439.88,1,0,2023-07-07,,0
2181,Female,81,East,15,Month-to-month,Fiber optic,49,Yes,2,Mailed check,21.36,320.35,0,0,2023-07-23,706,0
2182,Male,84,North,11,One year,Fiber optic,19,No,2,Bank transfer,47.49,522.41,0,0,2023-06-10,715,0
2183,Male,20,West,11,One year,Fiber optic,93,Yes,2,Electronic check,87.65,964.12,1,0,2023-11-29,,0
2184,Female,71,South,1,Month-to-month,No,0,No,2,Mailed check,91.66,91.66,0,0,2023-05-23,787,0
2185,Male,81,East,9,Two year,Fiber optic,30,Yes,0,Mailed check,50.45,454.04,0,0,2023-05-08,620,0
2186,Male,57,South,75,One year,DSL,18,Yes,2,Mailed check,65.98,4948.16,1,0,2023-02-28,,0
2187,Male,76,East,42,Two year,Fiber optic,55,No,4,Credit card,43.82,1840.53,0,0,2023-01-14,712,0
2188,male,72,North,8,One year,DSL,17,Yes,3,Bank transfer,53.55,428.38,1,0,2023-04-06,423,0
2189,Female,79,North,18,One year,Fiber optic,44,No,0,Credit card,77.99,1403.76,0,1,2023-09-13,684,0
2190,Male,21,West,38,Month-to-month,No,0,Yes,0,Bank transfer,54.95,2088.12,1,0,2023-09-23,531,0
2191,Female,77,South,12,Month-to-month,No,0,No,0,Electronic check,62.67,752.08,0,1,2023-07-18,732,1
2192,Male,47,West,1,Month-to-month,Fiber optic,58,Yes,2,Credit card,26.06,39.09,1,0,2023-10-15,790,0
2193,Female,19,West,2,One year,DSL,35,Yes,2,Mailed check,103.99,207.98,0,0,2023-03-02,385,0
2194,Male,79,South,15,Month-to-month,DSL,27,Yes,0,Electronic check,85.3,1279.53,1,0,2023-05-15,329,0
2195,Male,66,South,70,One year,Fiber optic,79,Yes,2,Credit card,93.79,6565.1,0,1,2023-05-14,499,0
2196,Female,26,East,24,Month-to-month,DSL,9,Yes,0,Bank transfer,108.71,2609.11,0,1,2023-12-27,455,0
2197,Male,48,West,2,Two year,Fiber optic,56,No,0,Credit card,45.24,90.49,0,0,2023-08-17,,0
2198,Female,78,West,5,Month-to-month,DSL,21,Yes,2,Credit card,59.25,296.24,1,1,2023-04-20,451,0
2199,Female,65,East,30,Month-to-month,DSL,23,No,1,Mailed check,20,600,1,0,2023-11-10,376,0
2200,Male,42,West,37,Month-to-month,DSL,33,No,1,Mailed check,150,5550,0,0,2023-05-27,,0
2201,Male,53,North,20,Month-to-month,No,0,Yes,0,Electronic check,65.51,1310.25,0,0,2023-12-22,471,1
2202,Female,25,West,21,Month-to-month,Fiber optic,45,Yes,3,Mailed check,101.16,2124.4,1,0,2023-09-09,704,0
2203,Male,75,West,1,One year,DSL,15,Yes,0,Credit card,32.86,49.29,0,0,2023/13/01,705,0
2204,Male,62,North,36,Month-to-month,DSL,25,No,0,Credit card,99.89,3596.1,0,0,2023-03-04,661,0
2205,Male,79,South,32,Month-to-month,Fiber optic,14,Yes,0,Bank transfer,125.73,4023.29,0,0,2023-03-11,427,0
2206,Male,56,North,6,Two year,DSL,17,Yes,1,Credit card,68.19,409.15,0,0,2023-02-07,822,0
2207,m,75,South,25,Month-to-month,Fiber optic,47,Yes,1,Electronic check,39.67,991.84,0,0,2023-08-20,635,0
2208,Female,81,West,5,Two year,No,0,Yes,1,Electronic check,65.84,329.18,1,0,2023-03-30,564,0
2209,Female,61,South,1,Two year,Fiber optic,31,Yes,1,Mailed check,20,20,2,0,2024-01-01,,0
2210,Male,46,North,5,Month-to-month,Fiber optic,71,Yes,2,Bank transfer,68.86,344.32,0,0,2023-08-16,399,1
2211,Male,76,South,4,Month-to-month,Fiber optic,28,No,1,Credit card,94.63,378.52,1,1,2023-02-14,,1
2212,Male,26,West,9,Month-to-month,No,0,Yes,1,Mailed check,68.93,620.35,1,1,2023-12-16,727,1
2213,Female,23,East,11,One year,No,0,No,2,,61.48,676.23,0,0,2023-06-13,432,0
2214,Male,46,South,15,One year,Fiber optic,47,No,0,Electronic check,85.83,1287.41,1,0,2023-12-08,555,0
2215,Female,75,North,13,One year,DSL,22,Yes,0,Electronic check,88.12,1145.57,1,0,2023-06-27,749,0
2216,Female,34,West,7,One year,Fiber optic,77,Yes,1,Bank transfer,20.2,141.42,1,0,2023-12-30,703,0
2217,Female,33,West,1,Month-to-month,DSL,19,No,2,Credit card,72.66,108.99,1,0,2023-02-03,353,1
2218,Male,20,South,19,Two year,Fiber optic,68,Yes,0,Credit card,143.08,2718.51,1,1,2023-10-09,706,0
2219,Female,38,North,11,One year,Fiber optic,64,Yes,0,Electronic check,29.95,329.44,0,1,2023-10-05,684,0
2220,Male,81,North,8,One year,DSL,21,Yes,1,Bank transfer,67.44,539.5,0,1,2023-05-29,541,0
2221,Female,53,North,41,Two year,DSL,9,Yes,0,Mailed check,128.25,5258.35,1,0,2023-06-03,346,0
2222,Male,79,East,28,One year,Fiber optic,21,No,0,Bank transfer,103.13,2887.51,0,0,2023-03-22,414,0
2223,Female,59,West,40,Month-to-month,No,0,No,1,Mailed check,54.6,2183.92,0,0,2023-12-31,429,0
2224,Male,59,South,14,Month-to-month,Fiber optic,52,No,0,Mailed check,76.18,1066.58,0,0,2023-12-30,454,1
2225,Female,78,West,3,Month-to-month,Fiber optic,39,Yes,0,Electronic check,69.94,314.715,0,0,2023-12-25,794,0
2226,Male,30,South,24,Month-to-month,DSL,29,No,0,Mailed check,47.56,1141.39,0,0,2023-11-23,381,0
2227,Male,28,East,5,Two year,Fiber optic,64,No,1,Credit card,67.77,508.29,1,0,2023-03-31,324,0
2228,m,71,East,12,Month-to-month,Fiber optic,46,No,1,Electronic check,61.6,739.21,1,0,2023-07-05,633,1
2229,Male,33,North,2,One year,Fiber optic,26,Yes,1,Bank transfer,73.38,146.76,2,0,2023-09-18,481,0
2230,Female,25,South,35,One year,DSL,25,Yes,4,Bank transfer,47.55,1664.2,0,0,2023-04-25,,0
2231,Female,76,East,3,Month-to-month,Fiber optic,29,Yes,0,Mailed check,31.7,95.1,0,0,2023-03-04,473,0
2232,Male,74,North,47,Two year,DSL,12,Yes,0,Credit card,68.76,3231.79,0,0,2023-04-13,340,0
2233,Female,57,South,40,Two year,DSL,10,Yes,0,Bank transfer,121.45,4858.14,1,0,2023-03-13,744,0
2234,Male,76,East,13,One year,No,0,No,0,Mailed check,72.47,942.06,0,0,2023-05-02,694,0
2235,Male,19,West,28,Month-to-month,DSL,18,No,1,Bank transfer,60.05,1681.46,0,0,2023-09-10,587,0
2236,m,27,South,20,Month-to-month,DSL,31,Yes,1,Credit card,92.62,1852.45,0,0,2023-01-14,561,0
2237,Male,61,West,33,Month-to-month,Fiber optic,49,Yes,2,Mailed check,65.25,2153.26,0,1,2023-07-04,356,0
2238,Male,28,South,12,Month-to-month,No,0,No,1,Credit card,126.04,1512.49,1,0,2023-10-11,305,0
2239,Female,19,West,31,One year,Fiber optic,41,No,1,Mailed check,69.88,2166.36,0,1,2023-10-21,461,0
2240,Male,67,East,13,Two year,Fiber optic,19,Yes,2,Credit card,91.01,1183.19,0,0,2023-07-08,596,0
2241,Male,29,West,57,One year,No,0,Yes,3,Bank transfer,47.36,2699.63,1,0,2023-08-28,356,0
2242,Male,40,South,14,Two year,DSL,25,Yes,1,Bank transfer,85.09,1191.3,1,0,2023-10-10,827,0
2243,Male,35,East,13,One year,DSL,12,No,1,Credit card,78.25,1017.29,1,0,2023-03-08,358,0
2244,Female,79,East,31,Month-to-month,DSL,21,No,2,Bank transfer,68.3,2117.45,1,0,2023-11-10,465,0
2245,Female,79,South,35,Two year,No,0,Yes,1,Bank transfer,54.95,1923.15,0,0,2023/13/01,845,0
2246,Female,55,North,17,Month-to-month,DSL,16,Yes,0,Mailed check,50.86,864.6,0,1,2023-02-03,345,0
2247,Male,84,North,4,Two year,DSL,28,No,4,Credit card,78.47,313.88,0,0,2023-06-08,346,0
2248,Male,55,North,13,Month-to-month,Fiber optic,46,No,2,Mailed check,88.87,1155.29,0,0,2023-07-23,689,0
2249,Female,84,West,69,Month-to-month,Fiber optic,48,No,1,Bank transfer,66.19,4566.77,1,0,2023-09-03,551,0
2250,Male,78,South,28,Two year,Fiber optic,59,Yes,2,Bank transfer,78.62,2201.31,0,0,2023-09-27,465,0
2251,Male,18,South,34,One year,Fiber optic,92,Yes,1,Electronic check,68.86,2341.33,0,0,2023-07-30,667,0
2252,Male,62,East,1,Two year,DSL,28,Yes,2,Credit card,72.96,72.96,0,0,2023-07-29,,0
2253,Male,45,South,13,Two year,Fiber optic,48,Yes,2,Credit card,63.99,831.83,1,0,2023-10-22,616,0
2254,Female,38,East,21,Month-to-month,Fiber optic,50,No,1,Mailed check,70.54,1481.32,1,0,2023-02-07,431,0
2255,Female,30,North,36,One year,No,0,No,1,Credit card,150,5400,1,1,2023-03-06,688,0
2256,Female,44,West,2,Month-to-month,DSL,14,Yes,1,Mailed check,79.35,158.7,1,0,2023-06-12,647,0
2257,Male,24,West,39,One year,No,0,Yes,1,Bank transfer,89.36,5227.5,1,0,2023-11-25,796,0
2258,Female,39,West,16,One year,Fiber optic,31,Yes,0,Electronic check,83.14,1330.25,0,0,2023-02-07,810,0
2259,Female,70,South,5,Month-to-month,DSL,14,Yes,1,Bank transfer,62.12,310.58,0,0,2023-08-19,818,1
2260,Male,21,West,8,One year,Fiber optic,34,Yes,0,Mailed check,108.82,870.56,0,1,2023-08-27,751,1
2261,Male,40,North,7,One year,DSL,26,Yes,1,Mailed check,61.27,428.86,0,0,2023-12-15,842,0
2262,Female,50,North,16,Month-to-month,No,0,Yes,3,Electronic check,101.65,1626.43,0,1,2023-09-22,515,1
2263,Female,45,North,2,Two year,No,0,Yes,0,Bank transfer,59.97,119.95,0,0,2023-06-26,769,0
2264,Female,25,East,4,One year,DSL,9,Yes,1,Credit card,41.2,164.8,2,0,2023-03-07,603,0
2265,Female,18,South,34,Two year,DSL,33,Yes,2,Electronic check,80.96,2752.7,0,0,2023-10-10,597,0
2266,Male,54,East,3,Month-to-month,DSL,27,No,2,Credit card,36.86,110.58,0,1,2023-11-24,,1
2267,Female,80,North,6,Month-to-month,DSL,20,No,0,Bank transfer,86.07,516.42,4,1,2023-10-28,585,0
2268,Female,39,South,13,One year,DSL,20,No,1,Electronic check,34.18,444.28,1,0,2023-04-04,425,0
2269,Male,38,East,15,Month-to-month,DSL,14,No,0,Bank transfer,60.43,1359.675,2,0,2023-03-08,350,0
2270,Female,52,South,29,Two year,Fiber optic,55,Yes,0,Bank transfer,27.05,784.4,0,0,2023-08-10,718,0
2271,Male,22,East,12,Month-to-month,DSL,30,No,1,Credit card,150,1800,0,0,2023-09-15,350,0
2272,Male,77,South,32,One year,No,0,No,2,Credit card,20.38,978.3,1,0,2023-01-29,770,0
2273,Male,63,West,20,One year,No,0,No,2,Credit card,70.29,1405.89,0,0,2023-03-05,675,0
2274,Female,67,East,3,Month-to-month,Fiber optic,35,No,1,Bank transfer,104.3,312.9,1,0,2023-09-23,664,1
2275,Female,65,South,4,Month-to-month,No,0,No,1,Mailed check,101.09,404.37,3,0,2023-03-20,531,0
2276,m,23,South,12,One year,DSL,4,Yes,2,Bank transfer,95.54,1146.48,1,1,2023-06-05,779,0
2277,Female,73,East,11,One year,DSL,27,No,0,Mailed check,60.48,665.31,0,1,2023-03-26,605,0
2278,Female,76,West,28,Month-to-month,Fiber optic,56,No,0,Electronic check,110.53,3094.91,0,0,2023-03-24,737,0
2279,Male,46,South,18,Two year,Fiber optic,27,Yes,1,Credit card,97.4,1753.23,2,1,2023-06-15,550,0
2280,m,35,South,10,Month-to-month,Fiber optic,35,No,1,Credit card,76.37,763.69,1,0,2023-12-30,641,0
2281,Female,19,West,4,Month-to-month,No,0,Yes,0,Bank transfer,77.22,308.87,0,1,2023-04-26,431,0
2282,Male,25,East,6,One year,No,0,No,1,Mailed check,60.88,365.29,0,0,2023-06-27,823,0
2283,Female,71,South,18,Month-to-month,Fiber optic,32,Yes,0,Electronic check,42.71,768.79,0,0,2023-09-23,805,0
2284,Female,55,South,12,Two year,Fiber optic,35,Yes,2,Bank transfer,107.11,1285.37,2,0,2023-05-26,698,0
2285,Female,65,South,15,Month-to-month,DSL,16,Yes,0,Electronic check,109.37,1640.49,1,1,2023-02-10,417,0
2286,Female,44,East,4,Month-to-month,DSL,17,No,1,Mailed check,43.48,173.91,0,1,2023-05-09,,0
2287,Male,37,South,22,Month-to-month,Fiber optic,36,No,0,Credit card,65.39,1438.5,0,0,2023-04-11,480,0
2288,Male,29,West,39,One year,Fiber optic,34,Yes,1,Credit card,65.7,2562.19,2,0,2023-11-22,612,0
2289,male,60,South,6,One year,Fiber optic,45,Yes,0,Mailed check,69.02,414.12,0,0,2023-10-10,564,0
2290,MALE,78,South,14,One year,DSL,21,Yes,1,Credit card,71.93,1007,0,1,2023-05-21,328,0
2291,Female,48,East,75,Month-to-month,Fiber optic,43,Yes,1,Bank transfer,98.41,7380.44,0,0,2023-03-06,562,1
2292,Female,78,West,9,Month-to-month,DSL,31,Yes,2,Mailed check,47.58,428.25,1,0,2023-11-17,638,0
2293,Male,84,West,19,Two year,Fiber optic,60,Yes,2,Credit card,44.61,847.58,1,0,2023-06-05,721,0
2294,Female,52,South,2,Month-to-month,DSL,4,Yes,1,Mailed check,107.1,214.2,0,0,2023-11-11,388,0
2295,m,32,East,19,Two year,DSL,25,Yes,2,Electronic check,56.12,1066.29,0,0,2023-10-01,631,0
2296,Female,33,East,2,Month-to-month,DSL,26,Yes,,Bank transfer,32.11,96.33,0,1,2023-02-17,730,1
2297,Male,30,South,64,Two year,DSL,15,Yes,2,Bank transfer,55.45,3548.55,1,0,2023-09-15,451,0
2298,Male,52,North,26,Month-to-month,No,0,No,1,Bank transfer,60.1,1562.56,0,0,2023-11-25,425,0
2299,Male,76,South,32,One year,DSL,5,Yes,2,Credit card,116.65,3732.76,1,1,2023-03-28,342,0
2300,Female,38,South,25,Month-to-month,DSL,20,No,1,Electronic check,97.74,2443.62,1,0,2023-10-31,720,0
2301,Male,71,West,18,Month-to-month,Fiber optic,49,Yes,0,Credit card,104.43,1879.66,0,0,2023-10-25,789,0
2302,Male,47,South,12,Month-to-month,Fiber optic,27,No,,Credit card,94.6,1135.19,1,0,2023-03-20,552,1
2303,Male,65,West,40,Month-to-month,DSL,5,Yes,2,Mailed check,98.39,3935.49,0,0,2023-03-29,783,0
2304,Male,52,East,63,Month-to-month,DSL,19,No,0,Bank transfer,49.36,3109.52,0,0,2023-12-04,592,0
2305,Male,55,East,14,One year,No,0,Yes,0,Credit card,64.04,896.59,0,1,2023-11-16,516,0
2306,Male,48,East,54,One year,Fiber optic,45,Yes,1,Bank transfer,40.3,2176.34,0,0,2023-11-06,468,0
2307,Female,41,North,18,One year,DSL,15,Yes,1,Electronic check,63.69,1146.34,0,0,2023-06-22,684,0
2308,Female,66,South,16,One year,Fiber optic,48,No,1,Electronic check,90.52,1448.37,0,0,2023-10-16,315,0
2309,Male,49,North,13,One year,DSL,8,Yes,2,Bank transfer,74.04,962.49,0,0,2023-01-22,336,0
2310,Male,72,East,5,Month-to-month,DSL,15,Yes,3,Bank transfer,109.34,546.72,0,0,2023-01-15,720,0
2311,Female,75,South,1,Month-to-month,Fiber optic,60,Yes,,Electronic check,35.76,35.76,0,0,2023-02-11,595,1
2312,Female,20,West,6,Month-to-month,No,0,No,2,Electronic check,85.01,510.04,0,1,2023-01-24,734,0
2313,Male,27,South,15,Two year,DSL,16,No,1,Credit card,32.55,488.26,0,0,2023-11-25,,0
2314,Male,42,North,10,Month-to-month,No,0,Yes,0,Electronic check,72.83,728.25,1,0,2023-10-23,833,1
2315,Male,78,South,12,Month-to-month,DSL,3,Yes,1,Credit card,92.21,1106.52,1,0,2023-05-16,598,0
2316,Male,46,West,79,One year,DSL,15,No,1,Electronic check,63.56,5021.63,0,0,2023-11-30,315,0
2317,Female,36,East,9,Month-to-month,DSL,9,No,1,Credit card,86.53,778.8,0,0,2023-04-18,694,0
2318,Male,60,South,13,Two year,DSL,22,Yes,0,Mailed check,41.21,535.7,0,0,2023-10-20,576,0
2319,Male,83,East,3,Two year,No,0,Yes,1,Mailed check,20.09,60.27,1,1,2023-08-02,,0
2320,Male,78,North,1,Month-to-month,Fiber optic,56,Yes,0,Credit card,86.71,86.71,0,0,2023-11-13,,0
